()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<speaker></speaker>||<BIN>187</BIN><黑屏2><BGM>m_avg_casual</BGM>:트란스발 교외.+모래바람이 부는 황야 위를 달리던 소녀들이, 가쁜 숨을 몰아쉬며 바닥에 벌러덩 드러누웠다.
NTW20(0)<Speaker>NTW-20</Speaker>||:그래서... TEC-9는 왜 메이플 시럽 범벅인 샌드위치를 그 인간의 얼굴에 던진 거야?
TEC9(0)<Speaker>TEC-9</Speaker><Shake>||:우으... 그, 그게 인간은 너무 무섭단 말이야!+손등에 보이는 핏줄이 우리랑 똑같아!
PTRD(0)<Speaker>PTRD</Speaker>||:자아, 울음 뚝. 그 인간분은 나쁜 마음으로 그런 게 아니야...+...적어도 네가 샌드위치를 얼굴에 던지기 전까지는.
NTW20(0)<Speaker>NTW-20</Speaker>||:그리고, 왜 넌 먹는 것마다 메이플 시럽을 뿌려?
TAC50(0)<Speaker>TAC-50</Speaker>||:아무리 맛없는 음식도 메이플 시럽으로 구원할 수 있으니까!
()<speaker></speaker>||:NTW-20은 체념하고 모래 위에 누웠다.
NTW20(0)<Speaker>NTW-20</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:<color=#A9A9A9>동료란 건 다 이렇게 성가시고 끈적끈적한 것들뿐인가?</color>
()<speaker></speaker>||<BGM>BGM_Hello</BGM><回忆><黑屏2><BIN>8</BIN>:1주일 전, 그리폰 지휘실.
NTW20(0)<Speaker>NTW-20</Speaker>||:지휘관, 이번 트란스발 원정 임무 말인데...
()<Speaker>지휘관</Speaker>||:응? 질문 있니? 말해 봐.
NTW20(0)<Speaker>NTW-20</Speaker>||:난 지금까지 항상 혼자서 임무를 수행해 왔어. 그리고 그동안 아무 문제 없었다고 생각해.
()<Speaker>지휘관</Speaker>||:그래, NTW는 우수한 전술인형이지.
NTW20(0)<Speaker>NTW-20</Speaker>||:그럼 왜 이번 임무에 팀원을 3명이나 붙인 거지?
()<Speaker>지휘관</Speaker>||:이번 임무는 흉악한 범죄 집단과 관련되어 있어서야. 인형을 납치해서 쓸 만한 건 되팔고, 나머진 전부 해체해 버리는 등, 수법이 잔인한 족속들이지.+각 지역의 소굴을 수 차례 소탕해서 납치됐던 인형들도 모두 회수했지만, 아직 잔당이 남아 있어.
NTW20(0)<Speaker>NTW-20</Speaker>||:그리고 이번 임무는 그 잔당 놈들보다 먼저 놈들의 본거지를 급습, 그곳의 희귀 부품을 회수하는 거지?+최근 놈들의 행동 범위를 분석한 바로는, 놈들과 정면충돌할 확률은 6.3%밖에 되지 않아.
()<Speaker>지휘관</Speaker>||:나도 네가 행여라도 실수해서 놈들에게 발각당할 거라 생각하진 않아. 단지, 여태까지 단독 임무만 해왔잖니. 너도 팀워크란 걸 배워 봐야지.
NTW20(0)<Speaker>NTW-20</Speaker>||:......+알았어.
()<Speaker>지휘관</Speaker>||:참, 그리고 너와 함께할 인원 중 TEC-9는 그놈들에게 이용당한 적이 있어.+다행히 그 아이는 인간을 너무 무서워해서 암살 임무 같은 걸 수행하지 못해 추방됐지.+하지만 그 범죄 집단에 대한 정보를 많이 가지고 있으니, 귀 기울여 듣도록 해.
NTW20(0)<Speaker>NTW-20</Speaker>||:그렇군. TEC-9의 안전에 주의하겠어.
()<Speaker>지휘관</Speaker>||<黑屏1>:너무 걱정하지 않아도 될 거야. 이번에 차출된 네 동료들은 모두 저마다의 장점이 있으니까. 다들 임무에 큰 도움이 될 거야.
PTRD(0)<Speaker>PTRD</Speaker>||<黑屏2><BIN>187</BIN><关闭蒙版><BGM>BGM_Empty</BGM>:좋아, 계획했던 대로 목표 지점에 거의 다 왔어.+시간 낭비하지 않게 조금만 더 힘내서 달리자!
TAC50(0)<Speaker>TAC-50</Speaker>||:가자!
TEC9(0)<Speaker>TEC-9</Speaker>||:응!
PTRD(0)<Speaker>PTRD</Speaker>||:NTW! 빨리 따라와!
()<speaker></speaker>||:저물어가는 석양 속으로 달려가는 세 인형의 그림자를 향해, NTW는 힘껏 소리 질렀다.
NTW20(0)<Speaker>NTW-20</Speaker>||<黑点1>:너희들...!+반대 방향이야!
()<speaker></speaker>||<黑点2><BIN>55</BIN><BGM>m_avg_casual</BGM>:2시간 후, 범죄 집단의 본거지 근처.
TAC50(0)<Speaker>TAC-50</Speaker>||:휴우~ 드디어 도착!+악의 조직의 본거지라 해서 으리으리하게 생겼을 줄 알았더니...
NTW20(0)<Speaker>NTW-20</Speaker>||:<color=#A9A9A9>드디어 도착했다. 이제 임무를 시작할 수 있겠어.</color>
