()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker>인형</Speaker>||<黑屏2><BIN>9</BIN><BGM>BGM_Truth</BGM>:게파드!! 어서 도망쳐!!
()<Speaker>게파드 M1</Speaker>||:자, 잠깐――
()<Speaker></Speaker>||<SE1>Explode</SE1><震屏3>:동료의 외침이 귓가에서 채 멀어지기도 전에, 포탄이 게파드 M1의 코앞에 떨어져 폭발했다.
()||<黑屏1>:
()<Speaker></Speaker>||<睁眼><BIN>99</BIN><SE1>Heartbeat</SE1>:필사적이었던 동료의 얼굴은, 순식간에 불길에 집어삼켜졌다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:아아... 아아아......!!
()<Speaker></Speaker>||:목이 멨다. 총을 끌어안은 채로 얼어붙었다.+그녀는 전술인형이었다. 두려움을 느껴도 태연할 수 있어야 했다.+하지만 지금 이 순간, 그녀는 몸이 얼어붙었다.
()<Speaker>？？？</Speaker>||<SE1>RunStep</SE1>:피해!!
()<Speaker></Speaker>||<SE1>Explode</SE1><震屏3>:또 한 발의 포탄이 게파드 M1을 향해 정확히 날아들었다. 그녀도 산산조각 난 동료의 뒤를 따를 뻔했지만, 엄폐물 뒤에서 튀어나온 그림자가 그녀를 참호 안으로 끌어당겼다.
MLEMK1(0)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:멍하니 뭐하고 있어!? 에러라도 난 거냐!
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:아니... 나, 난 괜찮... 리엔필드?
()<Speaker></Speaker>||:흙투성이인 리엔필드의 얼굴을 본 게파드 M1은 넋을 잃었다.+엘리트 중의 엘리트인 그녀가, 이렇게 엉망진창인 모습은 여태껏 본 적이 없었다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:너... 너, 너 왜 여기 있어...?!
MLEMK1(0)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:스프링필드와 다른 생존자들과 함께 퇴각하던 중 적의 추격이 붙어 흩어져버렸다.+너희가 담당하던 17번 방어선의 상황은 어떻지?
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:......나 혼자야.+후퇴할 때 놈들의 소대 하나한테 들켜서 포격을 받았어.+그래서...
()<Speaker></Speaker>||<SE1>Explode</SE1><震屏3>:콰앙!!!
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position><Shake>0.1</Shake>||:히익...!
MLEMK1(0)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:상황은 파악했다. 당장 총을 들어라, 병사.+퇴각한다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:뭐... 뭐...? 퇴각해?
()<Speaker></Speaker>||:게파드 M1은 어안이 벙벙한 얼굴로 리엔필드를 바라봤다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:우리... 우리... 살아남을 수 있어...?
