()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>GF_Memorial</BGM><黑屏1>:2주 후.
()<Speaker></Speaker>||<黑屏2><BIN>73</BIN>:열기 가득한 훈련장의 한구석에서, m45와 M1887이 소리 낮춰 이야기를 나누고 있었다.
M1887(2)<Speaker>M1887</Speaker>||:정말이야?
m45(0)<Speaker>m45</Speaker>;M1887(2)||:네, 저도 똑같은 느낌이 들어요...
m45(0);M1887(2)<Speaker>M1887</Speaker>||:그래... 너희도 요즘 들어 RMB가 이상해졌단 느낌이 든단 말이지...
m45(0)<Speaker>m45</Speaker>;M1887(2)||:건단한 포위 돌파 작전이었는데도 계속 구석에만 숨어 있었으니까요...
m45(0);M1887(2)<Speaker>M1887</Speaker>||:반응도 느리고?
m45(0)<Speaker>m45</Speaker>;M1887(2)||:어떻게 그것까지...?
m45(0);M1887(2)<Speaker>M1887</Speaker>||:그 위탁 임무 실패하고 나서부터 계속 그 모양이거든.
m45(0)<Speaker>m45</Speaker>;M1887(2)||:네?! 혹시 병이라도 생긴 것 아닐까요?
m45(0);M1887(2)<Speaker>M1887</Speaker>||:설마. 그냥 아직도 그때의 실패를 받아들이지 못하는 거겠지.
m45(0)<Speaker>m45</Speaker>;M1887(2)||:불쌍해라... 정말 벼랑 끝에 몰린 심정이겠어요...+시간 내서 이야기를 해봐야겠어요, 1887 씨도 같이 가실래요?
m45(0);M1887(2)<Speaker>M1887</Speaker>||:아니, 난 안 가. 마음의 응어리는 본인이 스스로 풀어야지.+상태가 호전된다면야 좋겠지만, 너도 너무 기대는 말아.
m45(0)<Speaker>m45</Speaker>;M1887(2)||:하, 하지만... 그 작전은 두 분이...
m45(0);M1887(2)<Speaker>M1887</Speaker>||:우물쭈물 눈치보지 말고 솔직하게 말해.
m45(0)<Speaker>m45</Speaker>;M1887(2)||:그... RMB 씨도 나름 고충이 있었을 거예요, 당시 상황은――
m45(0);M1887(2)<Speaker>M1887</Speaker>||:녀석의 경솔한 행동이 불러온 결과를 봐!+정화 시설이 파괴된 그린존은 오염지대가 시시각각 넓어지고 있어! 단순한 임무 실패의 문제가 아니라고!+또 저 후폭풍을 감당해야 하는 무고한 오염지대 난민들은 무슨 죄인데?+고충이 있었다고 무슨 잘못이든 용서하는 건 질책보다 더 가혹한 짓이야!+......+...미안, 내가 좀 흥분했네.
m45(0)<Speaker>m45</Speaker>;M1887(2)||:아뇨...+저... 제 말은 그러니까, 인형으로서 그 폭탄을 자기 의지로 터뜨렸다 생각하지 않아도 된다는 거예요...
m45(0);M1887(2)<Speaker>M1887</Speaker>||:내가 녀석을 심하게 대했다고?+난 언제나 작전 계획에 따라 판단해. 그게 전술인형의 본분이야.
m45(0)<Speaker>m45</Speaker>;M1887(2)||:하지만 그런 상황이라면 누구라도 눈앞의 목숨을 선택하지 않을까요?
m45(0);M1887(2)<Speaker>M1887</Speaker>||:부정은 않겠어.
m45(0)<Speaker>m45</Speaker>;M1887(2)||<黑屏1>:잘 생각해보세요. RMB 씨에게도 잘 좀 해 주시고요.+지금 RMB 씨는 다른 사람보다 당신의 격려가 필요해요.
()<Speaker></Speaker>||<黑屏2><BIN>97</BIN>:훈련이 끝난 뒤, m45는 간식을 챙겨 RMB-93의 숙소 문을 두드렸다.
m45(0)<Speaker>m45</Speaker>||<SE1>AVG_20Winter_Doorbell</SE1>:RMB 씨! m45예요.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:안녕.
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:들어가도 될까요?
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:신원 인증.
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:네...? 제 목소리도 못 알아보시겠어요?
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:그럴 리가. 내 직장 동료 m45잖아.+하지만 오늘 밤 너와 만나기로 한 기억 없어.+만약 나도 모르는 사이에 기지가 습격당했고 지금 넌 녹음된 음성으로 m45를 흉내내고 있는 거라면 어떡해? 얼른 인증해.
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:<color=#A9A9A9>으에에... 하는 수 없지, 뭐가 좋을까...</color>+아 참, 저번 달 보너스 나왔어요. RMB 씨 특근 수당 많던데요?+확인해 보실래요?
()<Speaker></Speaker>||<SE1>AVG_20Winter_Door_Open</SE1>:그러자 문이 벌컥 열렸다.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:벌써?! 얼만데!?
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:후훗, 들어가서 얘기할까요?
()<Speaker></Speaker>||<黑屏1>:무안해진 RMB-93는 고개를 끄덕이며 m45를 안으로 들였다.
m45(0)<Speaker>m45</Speaker>||<黑屏2><BIN>82</BIN>:여기 앉을게요. 그리고 저 m45 맞으니까 그렇게 경계 안 하셔도 돼요.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:......
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:RMB 씨와 얘기를 좀 하고 싶어요.+저는요, 그건 당신의 잘못이 아니라고 생각해요.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:...네가 뭘 안다고 그래?
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:저였어도 똑같은 선택을 했을 거예요.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:......
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:그러니까 혼자서 죄책감 가질 필요 없어요, 모두가 있잖아요.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:모두? 그러니까, 동료들 말이야?
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:어... 동료도 동료지만, 친구들 말이예요.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:직장 동료들끼리는 작전 계획에 따라 임무를 수행하고, 각자 맡은 바를 다하기만 하면 돼.+서로 협력한다 해도 친구라 할 정도는 아니잖아.
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:그럼 저는요? 저도 친구가 아닌가요?
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:음... 넌 직장 동료 중 좀 더 특별한 정도라고 할까? 아무튼 늦은 밤에 보러 와 줘서 고마워.
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:<color=#A9A9A9>가까운 사람들까지 모두 "직장 동료"로 보게 된 걸까? 아니, 그 정도로 충격이 심할 리가...</color>
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:나는... 먼저 나 자신을 납득할 방법을 찾고 나서야 동료들과 같은 입장에서 대화가 가능할 거야.
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:RMB 씨는 모두와 다르지 않아요.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:또 다시 그런 잘못을 저지를 수 없어.
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:그럼 훈련에서 실력을 증명하면 되죠.
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:참고할게. 그나저나...
m45(0)<Speaker>m45</Speaker>;RMB93(7)||:네?
m45(0);RMB93(7)<Speaker>RMB93</Speaker>||:나 아까 보너스 엄청 나왔다며? 주러 온 거 아니었어?
m45(0)<Speaker>m45</Speaker>;RMB93(7)||<黑屏1>:어...+<color=#A9A9A9>정말 사람의 본성은 변하지 않는다는 말이 사실이구나...</color>
()<Speaker></Speaker>||<黑屏2><BIN>73</BIN>:다음날, 훈련장은 모의 인질 구출 작전 시뮬레이션으로 떠들썩했다.+가상 인질을 둘러업고 창문으로 뛰어내리려던 M1887의 눈에, RMB-93이 적을 사정없이 공격하는 모습이 들어왔다.+M1887은 즉시 시뮬레이션을 중단하고 RMB-93의 멱살을 잡으며 얼굴을 들이밀었다.
M1887(2)<Speaker>M1887</Speaker>;RMB93(7)||:RMB-93! 내 눈 똑바로 봐!
M1887(2);RMB93(7)<Speaker>RMB93</Speaker>||:앗?! 이거 놔!+훈련 내용에 이런 거 있었어?
M1887(2)<Speaker>M1887</Speaker>;RMB93(7)||:내용? 그래, 이건 인질 구출 훈련이지. 그러니까 인질만 구출하면 돼.+적을 싸그리 몰살시키려 드는 게 아니라!
M1887(2);RMB93(7)<Speaker>RMB93</Speaker>||:미안, 하지만 모든 가능성을 고려해야지.
M1887(2)<Speaker>M1887</Speaker>;RMB93(7)||:그래서 나까지 적으로 간주했어? 빗나가서 망정이지, 정말...+<color=#A9A9A9>몹쓸 버릇이 또 나와버렸네...</color>
M1887(2);RMB93(7)<Speaker>RMB93</Speaker>||:그냥, 다신 실수 안 하려는 거야.+다시는.
M1887(2)<Speaker>M1887</Speaker>;RMB93(7)||:...RMB, 좀 쉬도록 해.
M1887(2);RMB93(7)<Speaker>RMB93</Speaker>||:......
M1887(2)<Speaker>M1887</Speaker>;RMB93(7)||:카리나한텐 말해 둘게. 지금 넌 내가 알던 RMB-93이 아니야.
M1887(2);RMB93(7)<Speaker>RMB93</Speaker>||<黑屏1>:......
()<Speaker></Speaker>||<BIN>9</BIN><黑屏1>:"테스트 3."+"도움을 청하는 일은 자신의 잘못을 인정하는 것이라 생각합니까?"
