()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:나는, 내가 싫다.
()<Speaker></Speaker>||<黑屏1>:내가 그저 가만히 서 있는 부류여서 만이 아니다.+그들이 위험에 처할 것임을 알면서도, 그들이 앞으로 나아가도록 부추기려고만 하기 때문이다.
()<Speaker></Speaker>||<黑屏2><BIN>224</BIN>:팔디스키 기지의 격리벽 인근.
K2(0)<Speaker>K2</Speaker>||<BGM>m_avg_casual</BGM>:이번 임무는 간단해, 입구만 어떻게든 사수하면 되는 거야.
AEK999(0)<Speaker>AEK999</Speaker>||:나 참, 그게 간단할 리가 없잖아 대장. 상대는 군이라고.
TMP(0)<Speaker>TMP</Speaker>||:(끄덕끄덕)
K2(0)<Speaker>K2</Speaker>||:아... 하하... 모두의 사기를 북돋으려고 한 말인데...
AEK999(0)<Speaker>AEK999</Speaker>||:에이, 그럴 바에야 차라리 여기다 무대 차리고 공연하는 게 낫겠다.
M950A(0)<Speaker>M950A</Speaker>||:야 너희들, 대장 놀리는 건 그만하고 좀 더 자신감을——
()<Speaker></Speaker>||<SE1>AVG_rifle_finalshot_h</SE1><BGM>BGM_Pause</BGM>:퍼엉!
M950A(0)<Speaker>M950A</Speaker>||:히익!? 벌써 군이 쳐들어왔나 봐! 대장, 어떡하지?!
M950A(0);Thunder50(0)<Speaker>썬더</Speaker>||:아니, 내 총소리야.
M950A(0)<Speaker>M950A</Speaker>;Thunder50(0)||:...야, 넌 또 왜 대뜸 총을 쏘고 그래?!
M950A(0);Thunder50(0)<Speaker>썬더</Speaker>||:감정 표출.+AEK가 방식을 바꾸자고 하길래.
M950A(0)<Speaker>M950A</Speaker>||:......
AEK999(0)<Speaker>AEK999</Speaker>||<BGM>BGM_UnPause</BGM>:후훗, 끝내주네. 다들 바로 정신 차렸잖아.
M950A(0)<Speaker>M950A</Speaker>||:그, 그런가...?
K2(0)<Speaker>K2</Speaker>||:나도 컨디션이 많이 나아졌어. 지금이라면 하드 모드도 도전할 수 있겠는데?
TMP(0)<Speaker>TMP</Speaker>||:(절레절레)+아니, 전혀. 전혀요.
M950A(0)<Speaker></Speaker>||:M950A는 푹 한숨을 쉬었다.
M950A(0)<Speaker>M950A</Speaker>||:하아... 어떻게 이런 상황에서도 개그 할 여유가 있는 거야?+우리 전속 기타리스트 콤비도 함께였으면 좋았을 텐데, 다른 조로 빠져버렸으니...
