()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Sneak</BGM>:......
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:헉... 헉...
NPC-Soldier(0)<Speaker>군 병사</Speaker>||:도주한 인형이 이쪽으로 숨었다! 전원, 산개해 수색한다! 절대 놓쳐선 안 된다!
()<Speaker></Speaker>||:게파드 M1은 엄폐물 뒤에 몸을 숨긴 채, 거친 숨을 몰아쉬며 자신의 총을 끌어안았다.+탄약도 충분하고, 리엔필드에게서 폭약도 잔뜩 받았다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:어떡하지... 어떡하지...
()<Speaker></Speaker>||:이 고비만 넘긴다면, 정말 살아서 지휘관과 합류할 수도 있을 것 같았다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:......
()<Speaker></Speaker>||:하지만 추격해 온 군 병사들의 발소리가 주위를 떠나질 않았다.+그들은 게파드 M1이 남긴 발자국을 쫓아왔다. 그저 어디 숨었는지를 모를 뿐, 이곳을 이 잡듯 들쑤신다면 발각되는 것은 시간문제였다.+그녀가 도망칠 곳은 없었다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:멋대로 움직인 것에 대한 업보인가...
()<Speaker></Speaker>||:그저, 살아남고 싶었을 뿐인데.
NPC-Soldier(0)<Speaker>군 병사</Speaker>||<BGM>BGM_Empty</BGM><BIN>99</BIN><SE1>AVG_lifttable</SE1>:――?!
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position><Shake>0.1</Shake>||:......!!
()<Speaker></Speaker>||:탄식하던 그 순간, 그녀가 숨어있던 엄폐물이 갈라졌다.
()<Speaker></Speaker>||<SE1>Select</SE1>:순간, 사고 회로가 끊어진 것만 같았다. 하지만 코앞의 병사가 돌리는 시꺼먼 총구가 강제로 그녀의 정신을 되돌렸다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:안 돼...!
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:타타탕!!
()<Speaker></Speaker>||<SE1>AVG_Cut_Watermelon</SE1><震屏3>:게파드 M1은 곧장 몸을 날려 손의 단검으로 병사의 목을 그었지만, 총탄 한 발을 다리에 맞고 말았다.
NPC-Soldier(0)<Speaker>군 병사</Speaker>||<BGM>BGM_Danger</BGM>:총성이다! 저쪽이다!
NPC-Soldier(0)<Speaker>군 병사</Speaker>||:놓치지 말고 해치워라!+숫자는?
NPC-Soldier(0)<Speaker>군 병사</Speaker>||:한 기다! 놈은 혼자다!
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:미안해... 리엔필드... 미안해... 미안해...
()<Speaker></Speaker>||<SE1>RunStep</SE1>:총을 집어 들 여유도 없었기에, 게파드 M1은 황급히 도주했다.
()<Speaker></Speaker>||:일개 인형인 그녀가 이런 전장에서 살아남을 가능성은 희박했다.+그럼에도 그녀는 "살고 싶다"는, 보통이라면 인형에겐 없는 욕망을 품었다.+인형이 꼭 죽어야 된다는 법은 없지 않은가.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:조금만 더... 조금만 더...!!
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><BIN>9</BIN><SE1>AVG_rifle_finalshot_h</SE1>:타앙!
()<Speaker></Speaker>||:......
()||<黑屏1>:
M1903(10)<Speaker>스프링필드</Speaker>||<BIN>97</BIN><黑屏2><BGM>BGM_Dorm</BGM>:어머, 리엔필드? 미안해요, 방해했나요?
98k(0)<Speaker>Kar98k</Speaker>||:아니. 현재 목표는 보고서를 정리하는 중이어서 괜찮다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:......
()<Speaker></Speaker>||:계속 걷다 보니 어느샌가 리엔필드와 Kar98k가 "목표"를 감시하는 위치까지 온 모양이었다. 대화 소리도 줄이지 않았으니, 바로 알아차렸을 것이다.
MLEMK1(0)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:게파드도 왔군?
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:아... 안녕 리엔필드. 여기서 헬리안 씨 감시 중이야?
98k(0)<Speaker>Kar98k</Speaker>||:"목표"라 지칭하세요, 초보자 씨.+알 거 다 아는 사람이 아마추어처럼 굴어서야 되겠어요?
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:으, 응...
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:게파드는 약간 불안해하며, 손에 든 홍차팩을 건냈다.
MLEMK1(0)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:홍차라. 정말 고맙지만, 이거 티타임을 가질 여유가 있을진 모르겠군.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:잠시 쉬라고 가져온 거야.+옆의 사무실에 찻잔이랑 온수기 있어.
