()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>276</BIN><回忆><SE1>AVG_tele_connect</SE1>:......
NPC-PasserbyM(0)<Speaker>분투협회 구성원</Speaker>||:알렉셰이 형님.
NPC-PasserbyM(0)<Speaker>이반</Speaker>||:벌써 시간이 이렇게 됐나.+내일 장사 얘기는 아침에 마저 하지. 그만 돌아가.
NPC-PasserbyM(0)<Speaker>분투협회 구성원</Speaker>||:예!
()<Speaker></Speaker>||<SE1>AVG_Door_Open_Close</SE1>:......
()<Speaker>이반</Speaker>||:...후우.+여기는 이반, 무슨――
NPC-PasserbyF(0)<Speaker>？？？</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>우리 자기~ 생일 축하해!</color>
NPC-PasserbyF(0)<Speaker>이반</Speaker><通讯框>||<BGM>BGM_Moon</BGM>:......+고마워 여보, 미안하지만 지금 정말 바빠서...
NPC-PasserbyF(0)<Speaker>이반의 아내</Speaker><通讯框>||:<color=#00CCFF>그래, 바쁘겠지. 한가했으면 지금 집에서 애들이랑 같이 생일 케이크 먹었을 텐데.</color>
NPC-PasserbyF(0)<Speaker>이반</Speaker><通讯框>||:...미안해.
NPC-PasserbyF(0)<Speaker>이반의 아내</Speaker><通讯框>||:<color=#00CCFF>자기 하는 일이 그렇잖아, 괜찮아.</color>
NPC-PasserbyF(0)<Speaker>이반</Speaker><通讯框>||:오늘 열심히 일해야 내일이 더 나아질 수 있어.
NPC-PasserbyF(0)<Speaker>이반의 아내</Speaker><通讯框>||:<color=#00CCFF>그래도 집안일엔 좀 더 신경써 줘, 나 혼자선 너무 힘들어.</color>
NPC-PasserbyF(0)<Speaker>이반</Speaker><通讯框>||:정말 미안해...
NPC-PasserbyF(0)<Speaker>이반의 아내</Speaker><通讯框>||:<color=#00CCFF>어휴, 맨날 미안하다고만 하고...</color>+<color=#00CCFF>아 맞다, 레상에 아주머니가 그러던데, 그린존의 가정 서비스 센터는 직원이 다 인형이라 비용이 엄청 싸대.</color>+<color=#00CCFF>한달에 한 번 부르는 정도면 우리 수입으로도 괜찮을 거 같은데, 어때?</color>
NPC-PasserbyF(0)<Speaker>이반</Speaker><通讯框>||:인형을 부른다고?
NPC-PasserbyF(0)<Speaker>이반의 아내</Speaker><通讯框>||:<color=#00CCFF>나 혼자서 집안일 몽땅 하는 것보단 나을 거 아니야. 이따 연락처 보낼 테니까 꼭 예약해 줘.</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:[통화 종료]
()<Speaker>단말기</Speaker>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>문자를 받았습니다.</color>+<color=#00CCFF>[자기, 가정 서비스 센터 연락처야]</color>+<color=#00CCFF>[꼭 예약해 줘!]</color>
()<Speaker></Speaker>||:......
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><关闭蒙版><BGM>BGM_Empty</BGM>:......+분명 일에 차질이 없었을 터다.+그 문자만 잘못 보내지 않았다면.
()<Speaker></Speaker>||<SE1>AVG_splash_water</SE1>:......+얼굴에 끼얹어진 찬물에 의식이 돌아왔다.
()<Speaker>구성원의 목소리</Speaker>||:보스, 깨어났습니다.+처음부터 변변찮은 놈 아닌가 했는데 역시나였네요, 너무 늦지 않아서 망정이지...
()<Speaker>총수의 목소리</Speaker>||:<color=#00CCFF>꺼져 봐.</color>
()<Speaker>구성원의 목소리</Speaker>||:아, 예...
()||<黑屏1>:
()<Speaker>이반</Speaker>||<BIN>167</BIN><黑屏2><睁眼><BGM>BGM_Room</BGM>:크윽...!
()<Speaker></Speaker>||<SE1>Rope</SE1>:정신이 돌아오고 가장 먼저 느껴진 감각은, 양손이 포박된 느낌이었다.+한편 내 옆에 똑같이 묶인 가정부 인형은, 어째선지 별로 겁먹지 않은 표정이었다.
()<Speaker>분투협회 총수</Speaker>||:<color=#00CCFF>감쪽같이 속았군... "이반". N65 구역 소속 경찰이라니 정말 놀랐어.</color>
()<Speaker>분투협회 총수</Speaker>||:<color=#00CCFF>위장 신분으로 우리 조직에 잠입해 한탕 할 셈이었나? 뭐, 이번 경매를 노렸으니 물어볼 필요도 없겠군. 그간의 노력이 허사가 되어 참 유감이야.</color>
()<Speaker>이반</Speaker>||:......
M1897(0)<Speaker>M1897</Speaker>||:<size=35>알렉... 이반 씨 경찰이었어요?</size>
M1897(0)<Speaker>이반</Speaker>||:<size=35>너 정말 지원 온 전술인형 아니야?</size>
M1897(0)<Speaker>M1897</Speaker>||:<size=35>저, 전 청소 의뢰 받고 왔는데요...</size>
M1897(0)<Speaker>이반</Speaker>||:<size=35>그렇군... 그래, 다 내 실수지. 너까지 말려들게 해서 미안하다.</size>
M1897(0)<Speaker>M1897</Speaker>||:<size=35>그럼 이 사람들은...?</size>
M1897(0)<Speaker>이반</Speaker>||:<size=35>여러 구역의 지하조직들이야.</size>
M1897(0)<Speaker>M1897</Speaker><Shake>0.1</Shake>||:<size=60>조, 조직!</size>
M1897(0)<Speaker>이반</Speaker>||:<size=35>목소리 낮춰 이 녀석아...</size>
NPC-Oldartist(0)<Speaker>브라운 부인</Speaker>||:경찰... 경찰이라니!+내가 얼마나 널 믿었는데!
NPC-Oldartist(0)<Speaker>브라운 부인</Speaker>||:그리고 이 망할 인형, 잘도 입을 놀렸겠다! 이게! 이게!
()<Speaker></Speaker>||<SE1>AVG_Combat_Hits</SE1>:딱! 딱! 딱!
NPC-Oldartist(0)<Speaker>브라운 부인</Speaker>||:훅... 훅... 에고고...
()<Speaker></Speaker>||:브라운 부인이 지팡이로 M1897을 마구 때렸다.+하지만 인형인 탓인지 전혀 반응을 보이지 않았고, 오히려 저 "거동이 불편한 할머니"만 제풀에 진이 빠졌다.
M1897(0)<Speaker>M1897</Speaker>||:어... 괜찮으세요?
()<Speaker></Speaker>||:아니 지금 저쪽을 걱정할 때냐?!
NPC-Oldartist(0)<Speaker>브라운 부인</Speaker>||:...이익!+이 빌어먹을 인형! 퉷!
M1897(0)<Speaker>M1897</Speaker><Shake>0.1</Shake>||:아앗! 아무데나 침 뱉으면 안 돼요!+이거 풀어 주세요, 빨리 얼룩지기 전에 깨끗이 닦아야 해요!
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:이 M1897는 정말 가정부 인형인 모양이다. 위생에 이렇게까지 호들갑을 떨다니.+하지만 나처럼 양손이 꽁꽁 묶인데다 조직원에게 바닥에 눌린 채니, 평범한 민수용 인형이라면 달리 방도가 없다.
