()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
HK45(2)<Speaker>지나가던 댄서</Speaker>||<BGM>BGM_Sunshine</BGM><BIN>86</BIN><Night><黑屏2>:아무튼, 괜찮니 꼬마야?
HK45(2);C96(1)<Speaker>C96</Speaker>||:아... 네, 괜찮아요... 고맙습니다...+저, 저기... 잠깐만 이쪽으로 와 보실래요?
HK45(2)<Speaker>지나가던 댄서</Speaker>;C96(1)||:무슨 일인데? 저긴 너무 어두운걸. 내가 너무 예뻐서 납치하려는 건 아니지?
HK45(2);C96(1)<Speaker>C96</Speaker>||:아... 네...
HK45(2)<Speaker>지나가던 댄서</Speaker>;C96(1)||:아이참, 왜 그렇게 울상이야? 알았어 알았어! 같이 가 줄게.+무슨 물건이라도 잃어버린 거니, 아니면...
HK45(2);C96(1)<Speaker>C96</Speaker><Shake>||<BGM>BGM_Empty</BGM>:......
HK45(2)<Speaker>지나가던 댄서</Speaker>;C96(1)||<BGM>BGM_Danger</BGM>:...이게 무슨 짓이죠?
HK45(2);NPC-PasserbyM(0)<Speaker>토드</Speaker>||:아가씨, 예쁘장한 얼굴을 다치고 싶진 않겠지?+얌전히 휴대폰이랑 값진 거 다 내놔.
HK45(2)<Speaker>지나가던 댄서</Speaker>;NPC-PasserbyM(0)||:전 공연장으로 가는 길이에요. 값진 건 저 자신뿐이랍니다.+돈이라면 제 매니저에게 말해야 할걸요?
HK45(2);NPC-PasserbyM(0)<Speaker>토드</Speaker>||:그럼 휴대폰에 전화번호가 있겠지?+휴대폰은 들고 다닐 거 아니야. 당장 내놔.
HK45(2)<Speaker>지나가던 댄서</Speaker>;NPC-PasserbyM(0)||:미안하지만, 공연의 기밀 유지를 위해서 휴대폰도 가지고 있지 않아요.+하지만 전화번호라면 가르쳐 드릴게요. 직접 전화해 보세요.
HK45(2)<Speaker></Speaker>;NPC-PasserbyM(0)||:댄서는 서슴없이 전화번호를 토드에게 불러 주었다.
HK45(2);NPC-PasserbyM(0)<Speaker>토드</Speaker>||:수작 부리고 있네, 여기다 전화하면 바로 경찰들이 몰려올 거 아니야!+젠장, 재수 없게 하필이면...+Red9! 이 녀석을 뒤편의 창고 안으로 데리고 가. 소리 지르면 큰일이니까. 이 번호를 따로 써먹을 방법은 없나 생각 좀 해봐야겠어...
C96(1)<Speaker>C96</Speaker>;NPC-PasserbyM(0)||:해치지 않는다고 했잖아요!
C96(1);NPC-PasserbyM(0)<Speaker>토드</Speaker>||:내가 어딜 건드렸냐? 그냥 잠깐 자리를 옮기라고. 만약 저 녀석이 다치면 네 잘못이니까 알아서 잘해라.
C96(1)<Speaker>C96</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:그... 그건 순 억지예요! 으으으... 저 어떡해요 지휘관...
HK45(2)<Speaker>지나가던 댄서</Speaker>||<SE1>AVG_lifttable</SE1><BIN>89</BIN><黑屏2>:어우, 여기 먼지 잔뜩인 것 좀 봐! 공연복이 더러워지겠어.
HK45(2);C96(1)<Speaker>C96</Speaker>||<BGM>GF_Memorial</BGM>:HK45, 너 여기서 뭐 하는 거야?!
HK45(2)<Speaker>지나가던 댄서</Speaker>;C96(1)||:응? HK45라니 그게 누구야? 난 그저 춤을 추기 좋아하는 귀엽고 예쁜 댄서야.
HK45(2);C96(1)<Speaker>C96</Speaker>||:HK45 맞잖아! 그 옷이 네가 저번에 말한 시원한 공연복이지!
HK45(2)<Speaker>지나가던 댄서</Speaker>;C96(1)||:이 옷이 뭐 어때서? 난 정말 지나가던 댄서야, 멋진 공연을 즐긴다고 생각해.
HK45(2);C96(1)<Speaker>C96</Speaker>||:음... 알았어, 지나가던 HK45.
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:마음대로 부르렴, 아이돌은 호칭에 연연하지 않으니까.+그나저나, 밖의 저 사람은 딱 봐도 저질인데 왜 같이 있는 거야?
HK45(2);C96(1)<Speaker>C96</Speaker>||:그건... 명령에 거역할 수가 없어서...+저 사람은 인간이고, 난 인형이니까... 인형은 인간에게 복종하도록 만들어졌잖아.+우리가 철혈과 싸우는 이유도, 철혈이 인간의 말을 듣지 않고 공격해서잖아.
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:하지만 저런 사람도 똑같잖아. 다른 인간의 말을 듣지 않고 남을 해치려 하는데.
HK45(2);C96(1)<Speaker>C96</Speaker>||:응... 예전부터 그랬지.
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:춤도 못 추고, 다른 사람을 괴롭힐 줄만 알고, 널 팔아버리기까지 했잖아.
HK45(2);C96(1)<Speaker>C96</Speaker>||:난... 모르겠어...
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:모르겠다니?
HK45(2);C96(1)<Speaker>C96</Speaker>||:인형은 인간을 위해 일하고, 인간의 말을 따라야 하는데...+지휘관은 정말 좋은 사람이라, 지휘관의 말을 따르면 더 편하게 지낼 수 있어.+카리나 씨도 고생해서 나한테 업그레이드 방안을 마련해 줬고.+그리고 다들 나한테 시끄럽다고 화내지도 않고.
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:응~ 지휘관님은 정말 좋은 분이지.+나랑 같이 춤도 춰 주시고, 모두를 지휘해서 함께 싸워 주시고...+<size=25>아야! 그만 찔러 카리나!</size> 그런데 카리나 씨의 업그레이드 제안을 거절했다고?
HK45(2);C96(1)<Speaker>C96</Speaker>||:시기가 안 좋다고 생각했어... 토드 아저씨를 보러 오기 전부터 불길한 예감이 들었어.+그리폰에 오기 전까지, 이렇게 즐거운 생활은 꿈도 꾸지 못했어.+친구가 있고, 훌륭한 지휘관이 있고, 월급이랑 휴가도 받고...+어쩌면 그리폰으로 돌아갈 수 없을지도 모르니까, 그리폰의 자원을 낭비해서는 안 된다고 생각했어...
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:그런데 왜 저런 사람을 도와주려고 한 거야?
HK45(2);C96(1)<Speaker>C96</Speaker>||:저 사람도 인간이니까... 하지만 모르겠어, 정말 모르겠어. 왜 똑같은 인간인데 이렇게 다를까?+지휘관을 돕는 것처럼 저 사람도 도와야 한다고 생각하지만, 이런 건 싫어...
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:그렇지, 우린 인간의 명령에 거역할 수 없어. 복종이 우리 인형들의 존재 의미니까.+비가 내려도 공연에 나가야 하는 것처럼 말이야.
HK45(2);C96(1)<Speaker>C96</Speaker>||:지휘관이 날 용서하지 않을 거야...+휴가를 내서 한다는 게 토드 아저씨를 도와서 강도질이나 하고, HK45를 납치하는 거라니... 너도 공연 시간에 늦을지도 모르는데...
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:그렇지~ 이런 일을 하면 그리폰도 눈감아 줄 수가 없지. 누가 뭐래도 안전계약사니까.
HK45(2);C96(1)<Speaker>C96</Speaker>||:기억을 지워 버리면, 없었던 일로 할 수 있지 않을까...
HK45(2)<Speaker>HK45</Speaker>;C96(1)||<BGM>BGM_Empty</BGM>:C96!
HK45(2);C96(1)<Speaker>C96</Speaker>||<震屏>:네헵?!
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:깜짝 퀴즈 타임! 리허설 도중 넘어지면 어떻게 해야 할까요!
HK45(2);C96(1)<Speaker>C96</Speaker>||:어... 부상이 있으면 조치하고 리허설을 계속 진행합니다!
HK45(2)<Speaker>HK45</Speaker>;C96(1)||:만약 잘못된 지시를 받으면 어떻게 해야 할까요!
HK45(2);C96(1)<Speaker>C96</Speaker>||:그... 그럴 땐 어떻게 해야 되지...?
HK45(2)<Speaker>HK45</Speaker>;C96(1)||<BGM>BGM_Moon</BGM>:재빨리 만회해야지.
HK45(2);C96(1)<Speaker>C96</Speaker>||:하지만 난 명령에 거역할 수가 없는걸...
